id_aluno,ano_ref,fase,fase_original,flag_fase_9,idade,idade_original,flag_idade_padronizada,genero_original,genero,ano_ingresso,instituicao_original,instituicao_tipo,instituicao_subtipo,flag_bolsa_parceria,pedra,inde,iaa,ieg,ips,ipp,ida,ipv,ian,fase_ideal,defasagem,matematica,portugues,ingles,flag_sem_avaliacao,fase_nome,delta_ida,delta_ieg,delta_inde,delta_ian,queda_ida,queda_ieg,queda_inde,ips_anterior,ida_anterior,ieg_anterior,perfil_defasagem,delta_ida_futuro,delta_ieg_futuro,delta_defasagem_futuro,risco_defasagem_futuro,tem_futuro
40,2024,7,7A,0,18,18.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.098051462066667,7.083,7.211257310000001,8.13,8.125,5.333333333333333,6.276666667,10.0,Fase 7 (3° EM),0,3.5,6.0,6.5,0,Fase 7,-0.5666666666666673,-0.9887426899999987,-0.07192353793333339,5.0,1,1,1,7.52,5.9,8.2,Adequado,,,,,False
41,2022,5,5,0,17,17.0,0,Menino,Masculino,2018,Escola Pública,publica,sem_subtipo,0,Quartzo,5.581,9.2,6.1,5.0,,5.6,4.375,5.0,Fase 7 (3º EM),-2,6.3,2.5,8.0,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
42,2022,5,5,0,15,15.0,0,Menino,Masculino,2019,Rede Decisão,privada,sem_subtipo,0,Ágata,6.72,8.3,7.9,5.6,,4.8,6.083,10.0,Fase 5 (1º EM),0,3.7,4.5,6.2,0,Fase 5,,,,,0,0,0,,,,Adequado,0.9000000000000004,0.6999999999999993,-1.0,1,True
42,2023,5,FASE 5,0,16,,1,Masculino,Masculino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Agata,6.794516667,8.8,8.6,5.63,6.5625,5.7,6.6675,5.0,Fase 6 (2° EM),-1,6.3,4.2,6.7,0,Fase 5,0.9000000000000004,0.6999999999999993,0.07451666700000015,-5.0,0,0,0,5.6,4.8,7.9,Defasagem leve,2.466666666666666,1.0825396826666687,0.0,0,True
42,2024,6,6A,0,17,17.0,0,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Ametista,7.656628769866667,9.168,9.682539682666668,5.635,6.796875,8.166666666666666,7.134,5.0,Fase 7 (3° EM),-1,9.0,7.5,8.0,0,Fase 6,2.466666666666666,1.0825396826666687,0.862112102866667,0.0,0,0,0,5.63,5.7,8.6,Defasagem leve,,,,,False
43,2022,5,5,0,16,16.0,0,Menina,Feminino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,5.486,6.3,6.5,5.6,,4.3,5.958,5.0,Fase 6 (2º EM),-1,4.0,5.8,3.2,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,0.7000000000000002,0.20000000000000018,0.0,0,True
43,2023,6,FASE 6,0,17,17.0,0,Feminino,Feminino,2019,Pública,publica,sem_subtipo,0,Agata,6.4622,7.9,6.7,5.63,7.5,5.0,7.5875,5.0,Fase 7 (3° EM),-1,4.0,5.0,6.0,0,Fase 6,0.7000000000000002,0.20000000000000018,0.9762000000000004,0.0,0,0,0,5.6,4.3,6.5,Defasagem leve,,,,,False
44,2022,5,5,0,17,17.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,5.542,5.0,5.9,7.5,,3.0,7.292,5.0,Fase 7 (3º EM),-2,2.3,3.5,3.2,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,3.9000000000000004,2.5999999999999996,0.0,0,True
44,2023,6,FASE 6,0,18,,1,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Agata,6.258333333,0.0,8.5,5.01,7.5,6.9,7.17,5.0,Fase 8 (Universitários),-2,7.3,5.8,7.5,0,Fase 6,3.9000000000000004,2.5999999999999996,0.7163333330000006,0.0,0,0,0,7.5,3.0,5.9,Defasagem moderada/severa,,,,,False
45,2022,5,5,0,15,15.0,0,Menina,Feminino,2019,Rede Decisão,privada,sem_subtipo,0,Ametista,7.591,7.9,8.9,5.6,,6.8,7.417,10.0,Fase 5 (1º EM),0,6.3,5.2,8.8,0,Fase 5,,,,,0,0,0,,,,Adequado,1.1000000000000005,0.6999999999999993,0.0,0,True
45,2023,6,FASE 6,0,16,,1,Feminino,Feminino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.303591667,7.1,9.6,6.26,8.28125,7.9,8.1725,10.0,Fase 6 (2° EM),0,7.8,6.3,9.7,0,Fase 6,1.1000000000000005,0.6999999999999993,0.712591666999999,0.0,0,0,0,5.6,6.8,8.9,Adequado,0.09999999999999964,0.019047619000000182,0.0,0,True
45,2024,7,7A,0,17,17.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.743476190400001,7.5,9.619047619,9.38,8.75,8.0,8.283333333,10.0,Fase 7 (3° EM),0,7.5,7.0,9.5,0,Fase 7,0.09999999999999964,0.019047619000000182,0.4398845234000017,0.0,0,0,0,6.26,7.9,9.6,Adequado,,,,,False
46,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.048,8.8,8.4,6.3,,2.1,7.083,5.0,Fase 7 (3º EM),-2,2.8,2.8,0.7,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,2.3000000000000003,-1.0,-1.0,1,True
46,2023,5,FASE 5,0,18,18.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.545383333,7.1,7.4,2.52,6.5625,4.4,6.6275,2.5,Fase 8 (Universitários),-3,2.8,3.0,7.3,0,Fase 5,2.3000000000000003,-1.0,-0.5026166669999999,-2.5,0,1,1,6.3,2.1,8.4,Defasagem moderada/severa,,,,,False
47,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,5.677,7.9,6.3,7.5,,2.1,7.042,5.0,Fase 7 (3º EM),-2,2.5,2.2,1.5,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
48,2022,5,5,0,15,15.0,0,Menina,Feminino,2017,Rede Decisão,privada,sem_subtipo,0,Ametista,8.006,6.7,8.4,7.5,,8.1,8.5,10.0,Fase 5 (1º EM),0,6.7,8.0,9.5,0,Fase 5,,,,,0,0,0,,,,Adequado,-0.39999999999999947,0.0,0.0,1,True
48,2023,6,FASE 6,0,16,16.0,0,Feminino,Feminino,2017,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.797058333,6.7,8.4,6.26,7.65625,7.7,7.6275,10.0,Fase 6 (2° EM),0,8.3,5.7,9.0,0,Fase 6,-0.39999999999999947,0.0,-0.2089416670000004,0.0,1,0,1,7.5,8.1,8.4,Adequado,-0.20000000000000018,-0.06092314099999996,0.0,1,True
48,2024,7,7A,0,17,17.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.402390371800001,7.917,8.339076859,9.375,8.59375,7.5,8.23,10.0,Fase 7 (3° EM),0,6.5,6.0,10.0,0,Fase 7,-0.20000000000000018,-0.06092314099999996,0.6053320388000012,0.0,1,1,0,6.26,7.7,8.4,Adequado,,,,,False
49,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.304,7.5,7.4,7.5,,3.9,7.042,5.0,Fase 7 (3º EM),-2,1.5,4.2,6.2,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,2.0,0,True
49,2023,8,FASE 8,0,18,18.0,0,Feminino,Feminino,2022,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,,,,,,,,,10.0,Fase 8 (Universitários),0,,,,1,Fase 8,,,,5.0,0,0,0,7.5,3.9,7.4,Adequado,,,0.0,0,True
49,2024,8,8E,0,19,19.0,0,Feminino,Feminino,2022,Privada - Pagamento por *Empresa Parceira,privada,empresa_parceira,1,,,,0.0,,,,,10.0,Fase 8 (Universitários),0,,,,1,Fase 8,,,,0.0,0,0,0,,,,Adequado,,,,,False
50,2022,5,5,0,18,18.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.138,7.5,8.4,7.5,,7.8,7.542,2.5,Fase 8 (Universitários),-3,6.5,7.3,9.7,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
51,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.488,8.8,7.6,7.5,,5.0,6.5,5.0,Fase 7 (3º EM),-2,4.5,4.5,6.0,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
52,2022,5,5,0,13,13.0,0,Menino,Masculino,2018,Rede Decisão,privada,sem_subtipo,0,Ametista,7.861,9.6,8.9,7.5,,6.2,7.5,10.0,Fase 3 (7º e 8º ano),2,3.3,6.3,8.8,0,Fase 5,,,,,0,0,0,,,,Adiantado,0.20000000000000018,0.9000000000000004,-1.0,1,True
52,2023,5,FASE 5,0,14,,1,Masculino,Masculino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.9642,10.0,9.8,2.52,8.125,6.4,8.2975,10.0,Fase 4 (9° ano),1,7.7,4.8,6.7,0,Fase 5,0.20000000000000018,0.9000000000000004,0.10320000000000018,0.0,0,0,0,7.5,6.2,8.9,Adiantado,0.8166666666666655,-0.3623333330000005,1.0,1,True
52,2024,7,7E,0,15,15.0,0,Masculino,Masculino,2021,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,Topázio,8.144466666733333,8.751,9.437666667,6.885,7.5,7.216666666666666,7.5,10.0,Fase 5 (1° EM),2,6.8,8.85,6.0,1,Fase 7,0.8166666666666655,-0.3623333330000005,0.18026666673333303,0.0,0,1,0,2.52,6.4,9.8,Adiantado,,,,,False
53,2022,5,5,0,17,17.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.725,9.2,7.0,7.5,,7.0,6.458,5.0,Fase 7 (3º EM),-2,6.0,8.0,,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,0.7000000000000002,2.0999999999999996,0.0,0,True
53,2023,6,FASE 6,0,18,18.0,0,Masculino,Masculino,2022,Concluiu o 3º EM,outros,concluiu_3em,0,Ametista,7.600633333,9.2,9.1,5.63,7.5,7.7,7.5875,5.0,Fase 8 (Universitários),-2,7.3,6.5,9.2,0,Fase 6,0.7000000000000002,2.0999999999999996,0.8756333330000006,0.0,0,0,0,7.5,7.0,7.0,Defasagem moderada/severa,,,,,False
54,2022,5,5,0,16,16.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.058,7.9,6.9,7.5,,4.8,6.125,5.0,Fase 6 (2º EM),-1,3.0,6.5,,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
55,2022,5,5,0,16,16.0,0,Menina,Feminino,2017,Escola Pública,publica,sem_subtipo,0,Ágata,6.576,7.1,7.6,5.6,,7.5,6.5,5.0,Fase 6 (2º EM),-1,6.7,7.8,7.9,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,-0.40000000000000036,0.5,0.0,1,True
55,2023,6,FASE 6,0,17,,1,Feminino,Feminino,2017,Pública,publica,sem_subtipo,0,Agata,6.898033333,7.9,8.1,3.14,7.5,7.1,7.545,5.0,Fase 7 (3° EM),-1,8.7,6.5,6.0,0,Fase 6,-0.40000000000000036,0.5,0.32203333300000025,0.0,1,0,0,5.6,7.5,7.6,Defasagem leve,,,,,False
56,2022,5,5,0,15,15.0,0,Menina,Feminino,2019,Rede Decisão,privada,sem_subtipo,0,Topázio,8.404,10.0,10.0,7.5,,7.0,8.25,10.0,Fase 5 (1º EM),0,4.5,6.5,10.0,0,Fase 5,,,,,0,0,0,,,,Adequado,0.7999999999999998,-0.5,0.0,1,True
56,2023,6,FASE 6,0,16,16.0,0,Feminino,Feminino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.284333333,9.6,9.5,5.0,8.125,7.8,7.8,10.0,Fase 6 (2° EM),0,7.8,5.5,10.0,0,Fase 6,0.7999999999999998,-0.5,-0.11966666700000061,0.0,0,1,1,7.5,7.0,10.0,Adequado,-0.13333333333333286,-0.23464912266666715,0.0,1,True
56,2024,7,7A,0,17,17.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,9.0770201754,10.002,9.265350877333333,10.0,8.4375,7.666666666666667,9.233333333,10.0,Fase 7 (3° EM),0,8.0,6.0,9.0,0,Fase 7,-0.13333333333333286,-0.23464912266666715,0.7926868424000002,0.0,1,1,0,5.0,7.8,9.5,Adequado,,,,,False
57,2022,5,5,0,16,16.0,0,Menino,Masculino,2017,Rede Decisão,privada,sem_subtipo,0,Ametista,7.305,7.1,8.1,5.6,,8.4,7.875,5.0,Fase 6 (2º EM),-1,9.0,7.0,9.3,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,-1.2000000000000002,-0.09999999999999964,0.0,1,True
57,2023,6,FASE 6,0,17,,1,Masculino,Masculino,2017,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Agata,6.450875,0.0,8.0,5.63,7.96875,7.2,7.755,5.0,Fase 7 (3° EM),-1,7.8,6.8,7.0,0,Fase 6,-1.2000000000000002,-0.09999999999999964,-0.8541249999999998,0.0,1,1,1,5.6,8.4,8.1,Defasagem leve,-1.0333333333333332,-1.9891395156666674,1.0,1,True
57,2024,7,7A,0,18,18.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.419380430199999,9.585,6.010860484333333,6.88,8.59375,6.166666666666667,7.39,10.0,Fase 7 (3° EM),0,6.0,6.5,6.0,0,Fase 7,-1.0333333333333332,-1.9891395156666674,0.9685054301999987,5.0,1,1,0,5.63,7.2,8.0,Adequado,,,,,False
58,2022,5,5,0,15,15.0,0,Menino,Masculino,2017,Rede Decisão,privada,sem_subtipo,0,Topázio,8.136,9.6,9.2,6.3,,7.2,8.125,10.0,Fase 5 (1º EM),0,4.5,8.0,9.0,0,Fase 5,,,,,0,0,0,,,,Adequado,0.8999999999999995,0.5,0.0,0,True
58,2023,6,FASE 6,0,16,,1,Masculino,Masculino,2017,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.70625,0.0,9.7,6.26,8.4375,8.1,8.3825,10.0,Fase 6 (2° EM),0,7.8,6.5,10.0,0,Fase 6,0.8999999999999995,0.5,-0.4297499999999994,0.0,0,0,1,6.3,7.2,9.2,Adequado,-0.7666666666666666,0.12456140366666624,0.0,1,True
58,2024,7,7A,0,17,17.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.7713289474,9.585,9.824561403666666,7.51,9.0625,7.333333333333333,8.62,10.0,Fase 7 (3° EM),0,8.0,6.5,7.5,0,Fase 7,-0.7666666666666666,0.12456140366666624,1.0650789474000009,0.0,1,0,0,6.26,8.1,9.7,Adequado,,,,,False
59,2022,5,5,0,17,17.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.642,9.2,9.3,7.5,,7.2,7.917,5.0,Fase 7 (3º EM),-2,7.0,5.7,8.8,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,0.0,0.29999999999999893,0.0,0,True
59,2023,6,FASE 6,0,18,,1,Masculino,Masculino,2022,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.692291667,7.5,9.6,5.63,8.28125,7.2,8.4225,5.0,Fase 8 (Universitários),-2,7.7,6.8,7.2,0,Fase 6,0.0,0.29999999999999893,0.05029166699999976,0.0,0,0,0,7.5,7.2,9.3,Defasagem moderada/severa,,-9.6,2.0,1,True
59,2024,8,8F,0,19,19.0,0,Masculino,Masculino,2022,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,,,,0.0,,,,,10.0,Fase 8 (Universitários),0,,,,1,Fase 8,,-9.6,,5.0,0,1,0,5.63,7.2,9.6,Adequado,,,,,False
60,2022,5,5,0,18,18.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,5.537,6.7,6.0,7.5,,4.9,6.167,2.5,Fase 8 (Universitários),-3,5.0,6.2,3.5,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
61,2022,5,5,0,15,15.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.533,9.2,7.4,7.5,,5.8,7.875,10.0,Fase 5 (1º EM),0,1.7,6.3,9.3,0,Fase 5,,,,,0,0,0,,,,Adequado,0.40000000000000036,-0.40000000000000036,0.0,1,True
61,2023,6,FASE 6,0,16,16.0,0,Masculino,Masculino,2021,Pública,publica,sem_subtipo,0,Ametista,7.382108333,8.3,7.0,6.26,7.96875,6.2,7.4625,10.0,Fase 6 (2° EM),0,6.7,4.3,7.5,0,Fase 6,0.40000000000000036,-0.40000000000000036,-0.15089166700000067,0.0,0,1,1,7.5,5.8,7.4,Adequado,,,,,False
62,2022,5,5,0,17,17.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.891,8.8,9.4,7.5,,9.3,7.25,5.0,Fase 7 (3º EM),-2,8.5,10.0,,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,-1.8000000000000007,0.40000000000000036,2.0,1,True
62,2023,7,FASE 7,0,18,17.0,1,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.610333333,0.0,9.8,6.89,8.25,7.5,8.215,10.0,Fase 7 (3° EM),0,9.3,6.8,6.3,0,Fase 7,-1.8000000000000007,0.40000000000000036,-0.2806666670000002,5.0,1,0,1,7.5,9.3,9.4,Adequado,,-9.8,0.0,1,True
62,2024,8,8F,0,19,18.0,1,Feminino,Feminino,2022,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,,,,0.0,,,,,10.0,Fase 8 (Universitários),0,,,,1,Fase 8,,-9.8,,0.0,0,1,0,6.89,7.5,9.8,Adequado,,,,,False
63,2022,5,5,0,16,16.0,0,Menino,Masculino,2018,Rede Decisão,privada,sem_subtipo,0,Topázio,8.282,8.3,9.1,8.8,,8.7,9.417,5.0,Fase 6 (2º EM),-1,8.2,8.2,9.7,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,0.0,-0.09999999999999964,0.0,1,True
63,2023,6,FASE 6,0,17,,1,Masculino,Masculino,2018,Pública,publica,sem_subtipo,0,Topázio,8.0641,6.7,9.0,6.89,8.75,8.7,8.9675,5.0,Fase 7 (3° EM),-1,9.3,7.3,9.5,0,Fase 6,0.0,-0.09999999999999964,-0.2179000000000002,0.0,0,1,1,8.8,8.7,9.1,Defasagem leve,,,,,False
64,2022,5,5,0,16,16.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Ametista,7.368,7.1,8.1,8.1,,7.5,8.25,5.0,Fase 6 (2º EM),-1,4.8,8.2,9.4,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,-0.7999999999999998,1.0999999999999996,0.0,1,True
64,2023,6,FASE 6,0,17,,1,Feminino,Feminino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.452541667,7.5,9.2,6.89,7.34375,6.7,7.9625,5.0,Fase 7 (3° EM),-1,7.0,6.0,7.2,0,Fase 6,-0.7999999999999998,1.0999999999999996,0.08454166699999988,0.0,1,0,0,8.1,7.5,8.1,Defasagem leve,1.466666666666666,-0.21921470333333204,1.0,1,True
64,2024,7,7A,0,18,18.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.743607059266667,10.002,8.980785296666667,8.135,8.4375,8.166666666666666,8.283333333,10.0,Fase 7 (3° EM),0,8.0,6.5,10.0,0,Fase 7,1.466666666666666,-0.21921470333333204,1.2910653922666668,5.0,0,1,0,6.89,6.7,9.2,Adequado,,,,,False
65,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.712,8.3,7.7,7.5,,9.3,7.875,5.0,Fase 7 (3º EM),-2,9.0,9.5,9.5,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
66,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,5.665,7.5,5.6,7.5,,4.5,5.917,5.0,Fase 7 (3º EM),-2,3.0,6.0,,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
67,2022,5,5,0,16,16.0,0,Menina,Feminino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,5.195,5.8,3.0,7.5,,3.6,6.889,5.0,Fase 6 (2º EM),-1,3.0,4.2,3.5,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
68,2022,5,5,0,16,16.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Ágata,6.438,8.3,6.0,7.5,,4.0,7.944,5.0,Fase 6 (2º EM),-1,4.7,4.8,2.7,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
69,2022,5,5,0,16,16.0,0,Menino,Masculino,2018,Escola Pública,publica,sem_subtipo,0,Quartzo,5.718,8.3,6.1,7.5,,2.5,6.167,5.0,Fase 6 (2º EM),-1,4.7,2.6,0.3,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
70,2022,5,5,0,16,16.0,0,Menina,Feminino,2017,Escola Pública,publica,sem_subtipo,0,Quartzo,5.712,8.8,6.6,5.0,,2.9,6.111,5.0,Fase 6 (2º EM),-1,5.7,2.9,0.2,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,1.4,2.5999999999999996,-1.0,1,True
70,2023,5,FASE 5,0,17,17.0,0,Feminino,Feminino,2017,Pública,publica,sem_subtipo,0,Agata,6.869133333,9.2,9.2,5.0,7.5,4.3,7.545,5.0,Fase 7 (3° EM),-2,3.0,3.5,6.3,0,Fase 5,1.4,2.5999999999999996,1.157133333,0.0,0,0,0,5.0,2.9,6.6,Defasagem moderada/severa,,,,,False
71,2022,5,5,0,17,17.0,0,Menina,Feminino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,4.332,7.9,2.0,7.5,,1.2,5.833,5.0,Fase 7 (3º EM),-2,1.3,2.2,0.0,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,5.3999999999999995,7.800000000000001,0.0,0,True
71,2023,6,FASE 6,0,18,,1,Feminino,Feminino,2019,Pública,publica,sem_subtipo,0,Ametista,7.3651,6.7,9.8,6.26,7.5,6.6,7.7125,5.0,Fase 8 (Universitários),-2,7.3,5.5,7.0,0,Fase 6,5.3999999999999995,7.800000000000001,3.0331,0.0,0,0,0,7.5,1.2,2.0,Defasagem moderada/severa,,,,,False
72,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.64,8.3,7.5,7.5,,7.8,8.667,5.0,Fase 7 (3º EM),-2,7.5,7.8,8.0,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
73,2022,5,5,0,17,17.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,5.271,7.1,3.0,7.5,,3.3,7.278,5.0,Fase 7 (3º EM),-2,4.5,3.0,2.3,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
74,2022,5,5,0,16,16.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,4.989,9.6,3.3,7.5,,2.0,5.833,5.0,Fase 6 (2º EM),-1,6.0,0.0,0.0,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
75,2022,5,5,0,16,16.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,3.915,5.4,3.8,6.3,,0.0,4.625,5.0,Fase 6 (2º EM),-1,0.0,0.0,,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
76,2022,5,5,0,15,15.0,0,Menina,Feminino,2017,Rede Decisão,privada,sem_subtipo,0,Topázio,9.105,10.0,9.1,8.1,,8.7,9.292,10.0,Fase 5 (1º EM),0,9.3,8.3,8.4,0,Fase 5,,,,,0,0,0,,,,Adequado,,,2.0,0,True
76,2023,7,FASE 7,0,16,15.0,1,Feminino,Feminino,2017,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,,,10.0,,2.52,,,,10.0,Fase 5 (1° EM),2,,,,1,Fase 7,,,,0.0,0,0,0,8.1,8.7,9.1,Adiantado,,,0.0,0,True
76,2024,7,7E,0,17,16.0,1,Feminino,Feminino,2021,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,Topázio,8.152033333333334,10.002,9.0,6.885,7.5,7.066666666666666,7.5,10.0,Fase 5 (1° EM),2,7.3,7.8,6.1,1,Fase 7,,,,0.0,0,0,0,2.52,,,Adiantado,,,,,False
77,2022,5,5,0,16,16.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,3.846,7.1,2.7,5.0,,0.7,4.625,5.0,Fase 6 (2º EM),-1,0.3,1.8,0.0,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,,,,,False
78,2022,5,5,0,17,17.0,0,Menino,Masculino,2018,Rede Decisão,privada,sem_subtipo,0,Ametista,7.04,8.3,6.6,5.6,,7.2,8.0,5.0,Fase 7 (3º EM),-2,8.7,5.7,7.3,0,Fase 5,,,,,0,0,0,,,,Defasagem moderada/severa,-0.5,1.1000000000000005,0.0,1,True
78,2023,6,FASE 6,0,18,,1,Feminino,Feminino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Agata,6.434625,0.0,7.7,6.26,8.28125,6.7,8.0025,5.0,Fase 8 (Universitários),-2,8.5,4.8,6.8,0,Fase 6,-0.5,1.1000000000000005,-0.6053750000000004,0.0,1,0,1,5.6,7.2,6.6,Defasagem moderada/severa,0.7999999999999998,0.32840434399999996,2.0,0,True
78,2024,7,7A,0,19,19.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.1780308688,8.751,8.028404344,8.755,8.4375,7.5,7.39,10.0,Fase 7 (3° EM),0,6.5,6.0,10.0,0,Fase 7,0.7999999999999998,0.32840434399999996,1.743405868800001,5.0,0,0,0,6.26,6.7,7.7,Adequado,,,,,False
79,2022,5,5,0,16,16.0,0,Menina,Feminino,2018,Rede Decisão,privada,sem_subtipo,0,Ágata,6.847,5.4,6.3,5.6,,8.9,7.292,5.0,Fase 6 (2º EM),-1,9.5,7.7,9.5,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,-1.3000000000000007,-0.09999999999999964,0.0,1,True
79,2023,6,FASE 6,0,17,,1,Feminino,Feminino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Agata,6.635883333,5.8,6.2,5.0,7.8125,7.6,7.59,5.0,Fase 7 (3° EM),-1,6.0,7.7,9.0,0,Fase 6,-1.3000000000000007,-0.09999999999999964,-0.21111666700000065,0.0,1,1,1,5.6,8.9,6.3,Defasagem leve,,,,,False
80,2022,5,5,0,16,16.0,0,Menina,Feminino,2017,Rede Decisão,privada,sem_subtipo,0,Ametista,7.29,9.2,8.3,5.0,,7.1,7.625,5.0,Fase 6 (2º EM),-1,6.5,7.7,7.3,0,Fase 5,,,,,0,0,0,,,,Defasagem leve,-0.7999999999999998,0.09999999999999964,0.0,1,True
