id_aluno,ano_ref,fase,idade,defasagem,ida,ieg,iaa,ips,ipp,ipv,ian,matematica,portugues,ingles,risco_defasagem_futuro
810,2023,1,9,0,6.9,8.5,8.0,7.52,5.833333333,7.836666667,10.0,6.3,7.5,,1
811,2022,0,9,-1,7.3,5.7,8.9,5.6,,7.667,5.0,8.9,5.7,,1
812,2022,0,8,0,7.4,8.1,9.0,5.6,,7.333,10.0,8.3,6.6,,1
812,2023,0,9,0,5.8,9.1,9.5,7.52,6.875,8.33,10.0,6.3,5.3,,1
813,2022,0,8,0,6.0,6.5,9.5,6.9,,7.417,10.0,6.7,5.3,,1
813,2023,1,9,0,3.9,8.4,9.5,7.52,8.125,8.06,10.0,2.3,5.5,,1
814,2022,0,9,-1,7.5,9.0,8.9,6.9,,8.417,5.0,7.8,7.2,,0
814,2023,1,10,-1,8.2,9.6,9.5,6.89,8.333333333,9.226666667,5.0,7.8,8.5,,1
815,2022,0,9,-1,6.5,7.9,10.0,5.6,,7.0,5.0,7.7,5.3,,0
815,2023,1,10,-1,6.5,8.6,0.0,5.02,6.875,7.063333333,5.0,7.0,6.0,,1
816,2022,0,9,-1,9.6,9.3,10.0,7.5,,9.417,5.0,9.5,9.7,,1
816,2023,1,10,-1,8.9,9.8,7.5,7.52,9.583333333,9.283333333,5.0,7.8,10.0,,1
817,2022,0,8,0,7.1,8.7,10.0,6.3,,7.417,10.0,7.7,6.5,,1
817,2023,1,9,0,5.4,8.8,9.5,6.89,8.125,7.89,10.0,5.0,5.7,,1
818,2022,0,7,0,6.2,7.3,9.5,7.5,,7.5,10.0,6.5,5.8,,0
818,2023,1,8,1,6.2,8.4,10.0,7.52,8.125,7.613333333,10.0,5.5,6.8,,1
819,2022,0,8,0,7.3,7.9,10.0,7.5,,7.333,10.0,8.0,6.5,,0
819,2023,1,9,0,9.5,8.3,0.0,7.52,8.541666667,8.893333333,10.0,9.7,9.3,,1
820,2022,0,9,-1,6.0,10.0,9.5,6.9,,7.583,5.0,7.7,4.3,,1
820,2023,1,10,-1,8.9,7.4,7.9,7.52,9.0625,8.28,5.0,9.2,8.5,,1
821,2022,0,10,-2,4.6,7.0,9.0,7.5,,6.917,5.0,5.2,4.0,,1
822,2022,0,10,-2,6.1,8.4,8.0,7.5,,7.083,5.0,6.5,5.7,,0
822,2023,0,11,-2,7.1,8.4,8.5,2.52,5.625,5.925,5.0,8.0,6.2,,1
823,2022,0,10,-2,2.8,6.0,10.0,7.5,,7.167,5.0,4.0,1.7,,1
824,2022,0,8,0,6.0,4.4,10.0,6.9,,7.333,10.0,7.0,5.0,,1
825,2022,0,9,-1,7.6,8.2,7.5,6.9,,7.917,5.0,8.3,6.8,,1
826,2022,0,8,0,5.4,9.6,9.5,7.5,,7.5,10.0,4.3,6.5,,1
826,2023,0,9,-1,7.3,10.0,10.0,3.77,7.8125,8.34,5.0,7.0,7.5,,1
827,2022,0,10,-2,7.6,7.0,9.5,7.5,,8.667,5.0,7.7,7.5,,0
827,2023,1,11,-1,8.1,8.1,7.9,3.14,8.28125,8.73,5.0,7.7,8.5,,1
828,2022,0,9,-1,6.9,7.1,9.5,7.5,,7.833,5.0,7.3,6.5,,1
829,2022,0,8,0,7.8,8.6,9.0,7.5,,7.5,10.0,8.2,7.5,,0
829,2023,1,9,0,8.4,9.4,9.0,3.14,9.21875,9.23,10.0,7.5,9.2,,1
830,2022,0,9,-1,6.0,8.6,10.0,7.5,,7.5,5.0,5.8,6.2,,0
830,2023,0,10,-1,8.3,8.9,0.0,3.14,6.25,9.505,5.0,8.3,8.3,,1
831,2022,0,9,-1,7.2,9.2,9.5,7.5,,7.167,5.0,7.3,7.0,,0
831,2023,0,10,-1,8.3,9.4,8.0,3.77,7.8125,8.59,5.0,8.8,7.8,,1
832,2022,0,9,-1,8.8,9.2,10.0,7.5,,8.833,5.0,8.8,8.8,,1
832,2023,1,10,-1,8.5,9.5,10.0,7.52,7.708333333,8.283333333,5.0,9.2,7.7,,1
833,2022,0,9,-1,7.8,9.5,10.0,7.5,,7.583,5.0,8.2,7.5,,1
833,2023,1,10,-1,7.4,9.5,10.0,3.77,8.4375,8.56,5.0,7.3,7.5,,1
834,2022,0,9,-1,9.0,9.0,9.0,7.5,,9.083,5.0,9.2,8.8,,0
834,2023,1,10,-1,9.2,9.9,9.0,6.27,9.6875,9.283333333,5.0,9.0,9.3,,1
835,2022,0,8,0,7.5,7.3,6.9,7.5,,6.667,10.0,7.6,7.3,,0
835,2023,0,9,0,8.7,8.5,8.0,7.52,6.875,7.835,10.0,8.5,8.9,,1
836,2022,0,9,-1,9.2,8.3,8.5,7.5,,7.583,5.0,9.0,9.3,,1
836,2023,0,10,-2,6.7,9.6,9.5,6.27,6.875,8.085,5.0,6.7,6.7,,1
837,2022,0,8,0,8.8,9.0,8.5,7.5,,7.5,10.0,9.2,8.3,,1
837,2023,1,9,0,7.0,9.3,9.0,7.52,7.916666667,7.836666667,10.0,6.3,7.7,,1
838,2022,0,9,-1,6.3,7.4,10.0,7.5,,9.417,5.0,6.6,5.9,,1
839,2022,0,9,-1,5.4,5.1,0.0,7.5,,6.583,5.0,5.8,5.0,,1
840,2022,0,8,0,7.8,8.2,9.0,7.5,,7.5,10.0,9.6,5.9,,1
840,2023,0,9,-1,8.2,9.0,9.5,4.38,7.5,8.59,5.0,8.3,8.0,,1
841,2022,0,11,-2,7.2,8.5,8.5,7.5,,7.5,5.0,8.6,5.8,,1
841,2023,0,12,-2,6.9,7.2,0.0,7.52,7.5,9.84,5.0,6.7,7.0,,1
842,2022,0,8,0,9.1,8.3,7.5,7.5,,8.25,10.0,9.1,9.1,,1
842,2023,0,9,-1,7.9,8.5,9.0,3.77,5.625,8.01,5.0,8.2,7.5,,1
843,2022,0,8,0,9.2,9.0,8.5,7.5,,8.417,10.0,9.8,8.5,,1
844,2022,0,8,0,5.9,5.0,0.0,8.1,,8.333,10.0,6.0,5.8,,1
845,2022,0,8,0,8.7,8.8,10.0,7.5,,8.417,10.0,9.1,8.3,,1
846,2022,0,7,0,5.9,7.2,9.0,7.5,,7.917,10.0,7.7,4.0,,0
846,2023,0,8,0,6.0,8.2,9.5,3.77,5.625,8.67,10.0,6.3,5.7,,1
847,2022,0,9,-1,7.7,8.2,7.9,4.4,,7.417,5.0,7.8,7.6,,1
847,2023,0,10,-2,7.6,9.1,7.9,2.52,5.0,5.84,5.0,7.5,7.6,,1
848,2022,0,9,-1,9.0,7.0,9.5,7.5,,7.833,5.0,9.8,8.1,,1
849,2022,0,9,-1,9.1,8.3,8.5,7.5,,7.417,5.0,9.8,8.3,,1
850,2022,0,8,0,8.5,7.3,10.0,7.5,,7.167,10.0,8.1,8.8,,1
850,2023,0,9,-1,7.3,7.9,0.0,6.26,6.5625,6.265,5.0,6.8,7.7,,0
851,2022,0,8,0,8.3,7.9,9.0,7.5,,6.583,10.0,7.9,8.7,,1
851,2023,0,9,-1,6.6,7.5,8.4,2.52,5.625,6.01,5.0,6.8,6.3,,1
852,2022,0,7,0,2.1,6.8,9.0,5.0,,5.5,10.0,2.5,1.8,,1
853,2022,0,8,0,8.5,9.6,10.0,7.5,,8.5,10.0,8.8,8.2,,1
853,2023,0,9,-1,7.4,9.5,10.0,3.77,6.25,9.84,5.0,7.2,7.5,,1
854,2022,0,8,0,9.3,9.0,8.0,7.5,,7.167,10.0,9.5,9.0,,1
854,2023,0,9,0,6.0,9.5,0.0,3.77,5.625,8.01,10.0,7.5,4.5,,0
855,2022,0,9,-1,9.7,9.6,10.0,7.5,,9.0,5.0,9.7,9.6,,1
855,2023,1,10,0,6.8,10.0,9.5,7.52,8.4375,8.67,10.0,5.2,8.3,,0
856,2022,0,7,0,8.4,9.1,10.0,7.5,,8.0,10.0,8.5,8.2,,1
856,2023,0,8,0,7.3,9.6,0.0,7.52,5.625,8.255,10.0,7.5,7.0,,1
857,2022,0,9,-1,9.5,8.9,8.5,7.5,,9.083,5.0,9.6,9.3,,1
857,2023,0,10,-1,8.5,9.0,8.5,7.52,7.5,9.01,5.0,8.7,8.2,,1
858,2022,0,7,0,7.7,7.1,10.0,5.6,,7.333,10.0,8.4,6.9,,0
858,2023,0,8,0,9.3,8.1,0.0,3.77,8.125,7.946666667,10.0,9.3,9.2,,1
859,2022,0,7,0,8.9,8.7,8.5,7.5,,8.25,10.0,9.4,8.4,,1
859,2023,0,8,0,7.3,9.2,8.0,7.52,7.5,10.01,10.0,6.8,7.8,,0
860,2022,0,7,0,8.1,8.5,9.5,7.5,,7.75,10.0,8.9,7.2,,1
860,2023,0,8,0,7.4,9.8,7.0,6.89,7.5,8.34,10.0,7.2,7.5,,1
861,2023,0,8,0,9.6,10.0,9.5,8.13,8.4375,8.92,10.0,9.8,9.4,,1
862,2023,0,9,-1,8.9,9.1,8.5,8.14,7.5,8.585,5.0,8.5,9.2,,1
863,2023,0,7,0,6.3,7.6,0.0,3.14,5.9375,6.26,10.0,7.0,5.5,,1
864,2023,0,8,0,6.3,7.6,0.0,8.14,7.5,8.5,10.0,7.0,5.5,,1
865,2023,0,9,0,7.4,8.7,8.5,7.52,7.5,7.915,10.0,7.3,7.5,,1
866,2023,0,7,0,8.6,8.3,0.0,8.76,7.5,8.415,10.0,8.2,8.9,,1
867,2023,0,8,0,8.9,8.6,9.0,8.76,7.5,8.415,10.0,8.7,9.0,,1
868,2023,0,8,0,7.1,9.5,10.0,8.76,7.1875,8.67,10.0,7.8,6.3,,1
869,2023,0,8,0,9.6,10.0,9.0,8.76,8.125,8.75,10.0,9.8,9.4,,1
870,2023,0,9,-1,1.5,8.5,0.0,8.76,5.0,5.165,5.0,2.0,1.0,,1
871,2023,0,9,-1,6.9,9.5,9.0,3.76,4.375,6.84,5.0,6.8,7.0,,1
872,2023,0,10,-2,4.3,6.7,0.0,2.52,6.25,8.5,5.0,5.5,3.0,,1
873,2023,0,11,-2,7.0,9.7,8.5,7.52,6.25,8.67,5.0,7.2,6.8,,1
874,2023,0,10,-1,4.8,8.2,0.0,7.52,6.25,6.67,5.0,6.3,3.3,,1
875,2023,0,9,-1,7.3,9.5,9.5,7.52,7.5,9.845,5.0,7.0,7.5,,1
876,2023,0,8,0,7.5,9.4,10.0,7.52,7.5,8.835,10.0,7.3,7.7,,1
877,2023,0,9,-1,6.9,9.5,9.5,7.52,5.0,7.5,5.0,7.5,6.2,,1
878,2023,0,10,-2,8.1,9.5,0.0,2.52,5.0,7.34,5.0,8.0,8.2,,1
879,2023,0,9,-1,8.2,9.8,0.0,2.52,6.875,8.915,5.0,8.2,8.2,,1
880,2023,0,8,0,6.3,9.4,0.0,2.52,6.25,8.585,10.0,6.3,6.2,,1
881,2023,0,8,0,7.3,8.9,10.0,7.52,5.0,6.25,10.0,7.5,7.0,,1
882,2023,0,8,0,4.7,8.6,9.0,2.52,3.75,4.16,10.0,4.8,4.5,,1
883,2023,0,8,0,8.4,9.7,9.5,6.89,6.25,8.17,10.0,8.0,8.7,,1
884,2023,0,8,0,8.8,9.7,9.0,4.39,6.875,8.66,10.0,8.4,9.2,,1
885,2023,0,8,0,8.7,9.8,9.0,7.52,7.5,8.665,10.0,8.5,8.8,,1
886,2023,0,7,0,8.1,9.4,8.5,7.52,7.5,9.0,10.0,7.6,8.5,,1
887,2023,0,8,0,8.4,8.9,8.9,7.52,7.5,9.09,10.0,7.8,9.0,,1
888,2023,0,7,0,8.8,10.0,9.0,7.52,7.5,8.83,10.0,8.2,9.3,,1
889,2023,0,8,0,9.1,9.5,8.5,6.89,7.5,9.0,10.0,8.7,9.5,,1
890,2023,0,8,0,8.3,9.1,0.0,2.52,6.25,8.16,10.0,8.0,8.6,,1
891,2023,0,9,-1,7.5,9.5,9.5,6.89,7.5,7.995,5.0,6.2,8.8,,1
892,2023,0,8,0,8.3,9.6,8.0,6.89,7.5,10.01,10.0,8.5,8.0,,0
893,2023,0,9,-1,9.3,10.0,9.5,7.52,7.5,10.01,5.0,9.5,9.0,,1
894,2023,0,9,-1,9.4,9.9,9.5,7.52,7.5,10.01,5.0,9.3,9.5,,0
895,2023,0,8,0,6.8,9.5,9.5,7.52,6.875,9.5,10.0,6.8,6.7,,1
896,2023,0,8,0,8.5,10.0,9.5,6.89,7.5,10.01,10.0,9.0,8.0,,1
897,2023,0,9,-1,6.5,8.1,0.0,7.52,6.5625,3.32,5.0,7.2,5.7,,1
898,2023,0,9,-1,9.4,9.8,9.0,3.77,8.125,10.01,5.0,9.7,9.0,,1
899,2023,0,8,0,9.5,9.8,10.0,3.77,7.5,9.34,10.0,9.3,9.6,,1
900,2023,0,8,0,7.8,9.8,9.0,9.38,8.125,8.67,10.0,8.0,7.5,,1
901,2023,0,11,-2,7.5,8.7,8.5,3.77,6.25,8.595,5.0,7.7,7.3,,1
902,2023,0,12,-3,3.9,9.3,10.0,2.52,5.3125,6.5,2.5,4.5,3.3,,1
903,2023,0,8,0,7.8,9.6,10.0,5.02,7.5,9.01,10.0,7.7,7.8,,1
904,2023,0,7,0,6.4,9.3,9.0,7.52,7.8125,7.836666667,10.0,6.0,6.8,,1
905,2023,0,10,-1,8.3,9.4,9.5,7.52,6.875,7.056666667,5.0,7.5,9.0,,1
906,2023,0,8,0,8.6,9.2,7.5,7.52,7.5,6.95,10.0,7.7,9.4,,1
907,2023,0,8,0,9.3,9.6,9.5,7.52,8.125,8.336666667,10.0,9.2,9.4,,1
908,2023,0,8,0,7.9,9.0,9.0,7.52,8.125,8.223333333,10.0,6.7,9.0,,1
909,2023,0,10,-2,9.2,9.9,10.0,7.52,8.125,8.056666667,5.0,9.1,9.2,,1
910,2023,0,8,0,8.9,8.8,0.0,7.52,8.75,8.17,10.0,8.8,9.0,,1
911,2023,0,11,-2,3.4,6.7,9.0,2.52,5.3125,7.01,5.0,3.7,3.0,,1
912,2023,0,9,-1,6.3,9.4,7.0,7.52,5.625,7.175,5.0,6.2,6.3,,1
913,2023,0,10,-2,7.9,8.5,8.0,6.89,6.25,9.245,5.0,9.5,6.3,,1
914,2023,0,8,0,8.7,9.2,10.0,7.52,6.25,8.67,10.0,9.0,8.4,,1
915,2023,0,8,0,8.4,8.4,10.0,7.52,7.5,8.67,10.0,8.1,8.7,,1
916,2023,0,9,-1,6.6,9.7,9.5,2.52,6.25,9.005,5.0,7.7,5.5,,1
917,2023,0,8,0,7.0,7.2,0.0,2.52,6.25,6.35,10.0,5.3,8.7,,1
918,2023,0,7,0,7.7,8.7,10.0,2.52,5.625,7.01,10.0,7.1,8.3,,1
919,2023,0,9,-1,5.3,8.4,0.0,7.52,6.25,8.09,5.0,5.5,5.0,,1
920,2023,0,8,0,6.1,6.3,9.0,7.52,5.625,6.35,10.0,6.0,6.2,,1
921,2023,0,7,0,6.3,9.7,9.0,7.52,5.625,6.68,10.0,6.5,6.0,,1
922,2023,0,9,0,8.4,9.7,8.5,3.14,7.5,10.01,10.0,8.5,8.2,,1
923,2023,0,8,0,7.3,9.9,9.5,7.52,7.5,10.01,10.0,7.5,7.0,,1
924,2023,0,8,0,5.0,5.6,9.0,7.52,5.625,5.93,10.0,5.0,5.0,,1
925,2023,0,8,0,5.4,8.9,9.0,7.52,5.625,5.595,10.0,5.2,5.5,,1
926,2023,0,9,-1,6.8,10.0,9.0,3.77,7.5,9.51,5.0,6.5,7.0,,1
927,2023,0,9,-1,6.4,9.7,9.0,3.77,7.5,9.255,5.0,7.0,5.8,,1
928,2023,0,8,0,9.8,10.0,8.5,7.52,8.75,9.67,10.0,9.8,9.8,,1
929,2023,0,8,0,8.8,9.8,8.5,7.52,8.75,9.67,10.0,8.7,8.9,,1
930,2023,0,8,0,9.0,8.8,9.0,7.52,8.75,9.0,10.0,8.7,9.3,,1
931,2023,0,8,0,7.8,8.2,8.5,2.52,5.625,7.6,10.0,7.0,8.5,,1
932,2023,0,8,0,7.5,7.9,9.5,7.52,8.125,9.0,10.0,6.5,8.4,,1
933,2023,0,8,0,7.7,8.4,9.0,7.52,8.75,9.67,10.0,8.0,7.3,,1
934,2023,0,8,0,8.7,9.6,9.0,7.52,9.375,9.67,10.0,8.3,9.0,,1
935,2023,0,9,-1,9.4,9.8,0.0,7.52,9.375,9.67,5.0,9.2,9.5,,1
936,2023,0,8,0,6.5,10.0,9.0,7.52,8.125,8.915,10.0,5.0,8.0,,1
937,2023,0,8,0,9.2,9.6,9.5,7.52,9.375,9.67,10.0,9.0,9.3,,1
938,2023,0,9,-1,4.2,8.4,8.5,7.52,6.25,7.5,5.0,0.0,8.3,,0
939,2023,0,11,-2,5.4,10.0,9.0,7.52,7.5,10.01,5.0,5.0,5.7,,1
940,2023,0,11,-2,6.3,8.4,9.0,2.52,6.25,7.02,5.0,6.8,5.7,,1
941,2023,0,8,0,5.0,10.0,8.0,7.52,5.0,8.175,10.0,5.0,5.0,,1
942,2023,0,10,-2,7.1,8.9,9.5,2.52,5.625,7.0,5.0,7.3,6.8,,1
943,2023,0,8,0,8.0,9.4,9.5,7.52,7.5,9.925,10.0,8.0,8.0,,0
944,2023,0,9,-1,7.5,7.6,9.0,7.52,5.625,6.67,5.0,9.2,5.8,,1
945,2023,0,8,0,7.9,9.2,8.5,7.52,6.875,6.84,10.0,8.0,7.8,,1
946,2023,0,7,0,9.3,9.4,9.5,7.52,7.5,7.0,10.0,9.0,9.5,,1
947,2023,0,8,0,3.3,7.9,9.0,7.52,4.375,5.08,10.0,1.7,4.9,,1
948,2023,0,8,0,0.0,7.6,9.0,7.52,6.875,8.34,10.0,0.0,0.0,,1
949,2023,0,8,0,8.9,8.1,9.5,7.52,6.25,6.5,10.0,9.1,8.6,,1
950,2023,0,9,0,9.3,10.0,9.0,7.52,7.5,8.17,10.0,9.5,9.0,,1
951,2023,0,7,0,8.4,9.7,9.5,7.52,7.5,9.09,10.0,8.5,8.3,,1
952,2023,0,8,0,9.0,9.2,9.5,3.77,7.1875,8.425,10.0,8.8,9.2,,1
953,2023,0,8,0,8.3,8.8,7.4,3.14,6.5625,7.09,10.0,8.5,8.0,,1
954,2023,0,8,0,7.7,8.3,0.0,3.14,7.1875,8.005,10.0,7.8,7.5,,0
955,2023,0,10,-2,7.8,8.8,9.0,3.14,6.875,7.09,5.0,8.0,7.5,,1
956,2023,0,11,-2,7.8,7.5,8.0,7.52,7.5,9.345,5.0,7.8,7.8,,1
957,2023,0,9,0,9.1,9.3,10.0,7.52,7.5,9.925,10.0,9.0,9.2,,1
958,2023,0,8,0,9.3,9.8,10.0,7.52,7.5,9.84,10.0,9.3,9.3,,0
959,2023,0,8,0,7.7,9.6,10.0,7.52,6.875,8.84,10.0,7.7,7.7,,1
960,2023,0,10,-2,6.3,10.0,8.5,7.52,5.625,5.85,5.0,6.5,6.0,,1
961,2023,0,9,-1,6.2,8.7,0.0,2.52,5.3125,8.665,5.0,6.2,6.2,,1
962,2023,0,9,-1,8.7,9.2,9.0,7.52,7.5,10.01,5.0,9.5,7.8,,1
963,2023,0,9,-1,8.5,9.8,9.5,7.52,7.5,10.01,5.0,8.3,8.7,,1
964,2023,0,9,-1,7.2,9.4,8.5,7.52,6.875,8.5,5.0,7.3,7.0,,1
965,2023,0,9,-1,4.7,8.2,8.5,6.27,5.0,7.18,5.0,5.3,4.0,,1
966,2023,0,9,-1,5.0,10.0,10.0,7.52,6.5625,7.675,5.0,5.0,5.0,,1
967,2023,0,10,-2,6.5,8.0,9.5,7.52,5.625,7.35,5.0,6.5,6.5,,1
968,2023,0,9,-1,8.3,9.7,9.0,7.52,7.5,10.01,5.0,8.0,8.5,,1
969,2023,0,8,0,5.5,9.7,8.5,7.52,6.25,7.51,10.0,6.0,5.0,,1
970,2023,0,8,0,9.4,8.1,8.5,7.52,9.375,9.84,10.0,9.2,9.5,,1
971,2023,0,8,0,6.9,6.4,7.8,3.77,5.625,8.17,10.0,5.5,8.3,,1
972,2023,0,8,0,6.0,9.1,9.0,3.77,6.875,7.84,10.0,6.2,5.7,,1
973,2023,0,9,-1,5.2,8.6,0.0,3.77,7.1875,7.415,5.0,6.2,4.1,,1
974,2023,0,8,0,8.8,9.1,9.0,3.77,7.5,9.34,10.0,8.8,8.8,,1
975,2023,0,8,0,6.5,9.2,7.9,7.52,5.625,7.67,10.0,7.2,5.8,,1
976,2023,0,8,0,8.6,9.2,9.5,6.27,5.9375,8.34,10.0,9.0,8.2,,1
977,2023,0,8,0,5.8,7.4,8.5,5.02,5.625,8.085,10.0,5.7,5.9,,1
978,2023,0,8,0,8.6,9.8,9.0,3.77,5.625,9.34,10.0,8.7,8.5,,1
979,2023,0,8,0,6.0,9.6,9.5,6.27,5.625,9.51,10.0,6.0,6.0,,1
980,2023,0,8,0,6.3,9.8,0.0,5.02,5.625,9.34,10.0,6.5,6.0,,1
981,2023,0,7,0,5.8,9.1,9.5,2.52,5.625,9.01,10.0,5.7,5.8,,1
982,2023,0,8,0,8.6,9.1,0.0,2.52,5.625,8.835,10.0,8.7,8.5,,1
983,2023,0,9,0,8.8,9.9,8.5,2.52,6.25,9.415,10.0,8.8,8.8,,1
984,2023,0,9,0,8.3,9.8,8.0,7.52,6.875,9.84,10.0,8.3,8.2,,1
985,2023,0,8,0,6.8,9.3,9.0,2.52,5.625,8.5,10.0,7.3,6.2,,0
986,2023,0,8,0,8.3,9.1,9.5,2.52,5.625,8.83,10.0,8.3,8.3,,0
987,2023,0,8,0,7.3,9.8,0.0,6.27,6.875,9.76,10.0,7.5,7.0,,1
988,2023,0,9,-1,8.5,8.1,7.9,7.52,6.25,9.84,5.0,8.5,8.5,,1
989,2023,0,9,-1,8.3,8.1,9.5,2.52,7.5,10.01,5.0,8.7,7.8,,1
990,2023,0,9,-1,7.8,8.5,0.0,7.52,7.5,10.01,5.0,8.3,7.2,,1
991,2023,0,9,-1,7.7,9.1,10.0,3.14,6.875,9.585,5.0,8.0,7.3,,1
992,2023,0,11,-2,8.0,8.2,9.5,3.14,5.0,8.84,5.0,8.2,7.8,,1
993,2023,0,8,0,8.6,9.8,9.5,3.77,7.5,10.01,10.0,8.5,8.7,,1
994,2023,0,9,0,6.0,9.4,9.5,3.77,5.625,7.265,10.0,6.2,5.7,,1
995,2023,0,11,-2,5.1,7.9,9.5,3.77,6.25,7.18,5.0,5.3,4.8,,1
996,2023,0,9,-1,8.6,9.2,10.0,3.77,7.5,10.01,5.0,8.7,8.5,,1
997,2023,0,8,0,7.1,8.7,7.5,3.77,5.625,8.595,10.0,7.2,7.0,,1
998,2023,0,11,-2,7.9,9.3,9.5,3.77,7.5,9.84,5.0,8.0,7.7,,1
999,2023,0,9,-1,8.3,9.4,9.0,3.77,7.5,9.84,5.0,8.3,8.3,,1
1000,2023,0,8,0,7.0,9.4,8.5,3.77,6.25,8.92,10.0,7.0,7.0,,0
1001,2023,0,9,-1,7.8,9.1,9.0,7.52,7.5,9.17,5.0,8.3,7.3,,1
1002,2023,0,9,-1,7.0,9.7,9.0,7.52,6.25,8.92,5.0,7.0,7.0,,1
1003,2023,0,8,0,4.0,8.5,9.0,7.52,7.5,8.75,10.0,8.0,0.0,,1
1004,2023,0,9,0,7.9,9.6,9.0,7.52,6.875,7.42,10.0,6.5,9.2,,1
1005,2023,0,8,0,8.8,7.9,9.5,7.52,7.5,8.165,10.0,8.4,9.2,,1
1006,2023,0,8,0,8.7,9.3,9.0,7.52,7.5,8.0,10.0,8.7,8.6,,1
1007,2023,0,8,0,8.3,7.4,9.0,7.52,7.5,7.68,10.0,8.1,8.5,,1
1008,2023,0,8,0,8.4,8.6,9.0,7.52,5.9375,7.5,10.0,7.5,9.2,,1
1009,2023,0,8,0,8.8,9.0,0.0,3.77,7.5,7.84,10.0,8.3,9.2,,1
1010,2023,0,8,0,9.4,10.0,9.5,3.77,7.8125,8.59,10.0,9.0,9.8,,1
1011,2023,0,8,0,5.2,8.6,9.5,3.77,7.1875,7.675,10.0,5.5,4.8,,1
1012,2023,0,8,0,6.6,9.9,10.0,3.77,7.1875,7.845,10.0,7.0,6.2,,1
1013,2023,0,8,0,8.3,9.6,9.0,4.39,5.625,5.76,10.0,7.0,9.5,,1
1014,2023,0,7,0,8.2,9.7,9.0,3.77,7.5,8.255,10.0,7.7,8.7,,1
1015,2023,1,10,-1,6.3,9.3,10.0,6.27,7.34375,7.786666667,5.0,5.0,7.6,,1
1016,2023,1,10,-1,6.7,9.5,10.0,7.52,7.34375,7.73,5.0,5.8,7.5,,1
1017,2023,1,11,-1,7.7,8.0,0.0,5.02,7.5,8.116666667,5.0,7.0,8.3,,1
1018,2023,1,10,0,6.3,8.5,0.0,5.02,7.5,8.06,10.0,5.8,6.8,,1
1019,2023,1,8,1,4.3,9.1,7.5,5.02,6.875,7.836666667,10.0,0.5,8.0,,1
1020,2023,1,9,0,6.1,9.1,10.0,2.52,7.1875,8.056666667,10.0,4.3,7.8,,0
1021,2023,1,9,0,3.3,9.2,8.0,3.77,7.1875,7.893333333,10.0,2.5,4.0,,1
1022,2023,1,9,0,4.7,8.5,8.5,3.77,7.1875,7.893333333,10.0,4.7,4.7,,1
1023,2023,1,9,0,9.1,10.0,10.0,6.27,8.75,9.06,10.0,8.5,9.7,,1
1024,2023,1,10,-1,9.8,10.0,0.0,6.27,9.21875,8.95,5.0,10.0,9.5,,0
1025,2023,1,10,0,7.5,8.9,8.5,7.52,7.65625,7.836666667,10.0,7.5,7.5,,1
1026,2023,1,14,-3,3.2,9.8,8.5,7.52,6.40625,7.06,2.5,2.3,4.0,,1
1027,2023,1,10,-1,6.0,9.7,9.5,7.52,7.5,8.333333333,5.0,4.2,7.7,,1
1028,2023,1,11,-1,5.0,9.2,0.0,7.52,7.34375,7.946666667,5.0,5.0,5.0,,1
1029,2023,1,9,0,5.4,6.3,10.0,3.77,7.5,8.006666667,10.0,3.5,7.2,,1
1030,2023,1,11,-1,6.9,9.7,8.5,3.77,6.875,8.39,5.0,6.2,7.5,,1
1031,2023,1,10,-1,5.9,8.8,8.0,7.52,6.666666667,7.006666667,5.0,4.8,7.0,,1
1032,2023,1,10,-1,6.0,9.5,8.5,7.52,7.291666667,7.563333333,5.0,5.7,6.2,,0
1033,2023,1,11,-1,7.9,8.9,9.0,7.52,8.125,9.006666667,5.0,7.0,8.8,,1
1034,2023,1,10,-1,8.3,9.0,7.5,7.52,8.333333333,8.393333333,5.0,7.8,8.7,,1
1035,2023,1,9,0,5.8,8.3,0.0,7.52,7.708333333,7.78,10.0,4.0,7.5,,1
1036,2023,1,11,-1,8.0,9.6,0.0,3.77,9.0625,8.336666667,5.0,9.0,7.0,,1
1037,2023,1,11,-1,6.7,8.4,9.0,7.52,8.59375,8.17,5.0,5.0,8.3,,1
1038,2023,1,10,-1,6.5,9.3,8.0,7.52,8.90625,8.17,5.0,7.5,5.5,,1
1039,2023,1,12,-2,6.2,9.9,8.0,7.52,8.125,8.056666667,5.0,6.0,6.3,,1
1040,2023,1,12,-1,6.6,9.3,10.0,7.52,7.8125,8.06,5.0,5.8,7.3,,1
1041,2023,1,10,-1,3.3,7.2,10.0,7.52,7.8125,8.003333333,5.0,1.8,4.7,,1
1042,2023,1,10,-1,4.3,6.5,0.0,3.77,7.708333333,7.666666667,5.0,4.0,4.5,,1
1043,2023,1,10,-1,2.5,7.9,10.0,6.27,7.708333333,7.833333333,5.0,2.0,3.0,,0
1044,2023,1,10,-1,6.1,9.7,8.0,7.52,7.5,8.336666667,5.0,4.5,7.7,,1
1045,2023,1,11,-1,7.9,9.4,9.5,7.52,7.708333333,8.28,5.0,6.8,9.0,,1
1046,2023,1,9,0,6.3,8.5,0.0,3.77,8.541666667,8.223333333,10.0,6.3,6.3,,1
1047,2023,1,9,0,6.9,8.5,10.0,3.77,8.125,7.893333333,10.0,5.8,8.0,,1
1048,2023,1,10,-1,8.2,9.5,8.5,3.77,8.541666667,8.5,5.0,7.5,8.8,,1
